timestamp,frame,left_palpebral_height,right_palpebral_height,right_pupil_to_upper,left_pupil_to_upper
14.393333333333333,584,102.07840124139877,97.04638066409278,44.23539695804921,51.44244563671011
14.426666666666668,586,106.1178590059185,102.1763181955584,47.09456077987675,53.64882051653888
15.010000000000002,611,93.02150289046077,89.08984229416954,40.705960680557766,46.33103277074576
15.708333333333334,637,86.0,83.09632964216891,39.130433768207695,42.82593371015419
15.725000000000001,638,87.02298546935747,85.09406559801923,39.87238937963918,43.60639877717264
15.741666666666667,639,89.00561780022652,85.05292469985967,40.13076980942727,45.26776234296844
15.758333333333333,640,88.0056816347672,88.02272433866155,38.981924997704624,44.07391636178961
15.775,641,92.00543462209176,87.14355971613737,39.0395058329146,45.907712335627316
15.79166666666667,642,94.02127418834527,91.13725912051558,43.3355855096471,47.330804068630265
15.808333333333334,643,88.02272433866155,85.0235261559999,38.2047265131214,44.090959065683954
15.825000000000001,644,91.02197536858888,90.13878188659972,41.86870834201103,45.13079974625382
15.858333333333333,646,92.00543462209176,90.27181176868004,42.732354472661186,46.651272740297486
15.875000000000002,647,93.04837451562494,91.08786966440702,41.75228413023098,46.17620793459308
15.908333333333335,649,94.00531899844816,91.13725912051558,42.37251775956914,46.70838463690629
16.14166666666667,657,98.08159868191385,96.25487000666512,45.80687698414736,49.419498439528084
16.158333333333335,658,97.082439194738,95.1892851112981,44.96976699333923,49.40644943049713
16.175000000000004,659,101.04454463255304,97.25224933131366,45.58988391895571,50.40858902786439
16.225,660,100.07996802557444,95.1892851112981,45.71201760388618,50.260293197249844
16.24166666666667,661,104.12012293500234,100.24470060806208,47.08456516805403,52.496484938441114
16.258333333333336,662,105.23307464861035,104.17293314484334,49.60187854627433,53.754923943675344
16.275000000000002,663,104.04326023342406,101.40019723846694,47.79982410543735,52.56510952848905
16.325000000000003,664,102.07840124139877,100.40418317978587,47.77339371202281,51.44244563671011
16.34166666666667,665,105.07616285342742,100.12492197250393,46.524548839474335,52.303063645592374
16.358333333333334,666,101.07917688624102,99.32270636667126,46.69191689890819,50.59155464078366
16.408333333333335,667,104.01922899156676,102.39628899525609,49.02963273875075,52.231199486670555
16.425000000000004,668,103.04368005850722,100.24470060806208,47.35802931935267,51.07253421776209
16.44166666666667,669,102.04410811016967,98.2496819333274,46.58731652096944,51.24056492664752
16.49166666666667,670,101.07917688624102,98.18350166906862,45.29683038035921,49.29114738134481
16.508333333333336,671,102.1763181955584,98.18350166906862,46.52113625671066,50.824589889687324
16.525000000000002,672,99.08077512817508,97.12878049270464,45.205760549715954,49.58330044511675
16.575000000000003,673,109.07336980216571,104.23531071570709,48.918043971949764,54.15524893118179
16.59166666666667,674,100.0199980003999,97.25224933131366,46.291480106350036,50.200323172075294
16.608333333333334,675,100.12492197250393,98.2496819333274,46.58731652096944,50.6274472894456
16.625000000000004,676,101.1236866416568,95.08417323613853,43.8396613348627,50.874308536052354
16.675000000000004,677,103.07764064044152,100.07996802557444,45.67408599063267,51.106494799696385
16.69166666666667,678,101.17806086301516,98.2496819333274,46.82984140459763,51.81208067422523
16.758333333333336,680,108.1156787889712,103.31021246711283,48.96869979033873,54.356958566108744
16.775000000000002,681,101.1236866416568,97.12878049270464,45.205760549715954,50.63606439619945
16.791666666666668,682,103.04368005850722,101.24228365658294,47.3906355852379,51.42004206194599
16.84166666666667,685,102.23991392797627,100.17983829094555,46.57946515791596,51.88120067991959
16.89166666666667,688,100.24470060806208,96.25487000666512,45.29410078170149,50.87872041927214
16.958333333333336,692,102.04410811016967,100.07996802557444,45.9597315146352,50.420470113608445
17.041666666666668,695,105.23307464861035,101.31633629380802,47.46468822246298,52.88806533540075
17.058333333333337,696,102.12247548899312,99.32270636667126,47.6603409543133,51.76376224093643
17.108333333333338,697,93.1933474020544,94.13288479590966,44.65561728849774,47.6521572551116
17.125000000000004,698,90.00555538409837,90.0222194794152,41.63833786580342,44.6513935023041
18.208333333333336,743,97.082439194738,97.41663102366044,46.78067541897179,49.03038408780215
18.34166666666667,747,99.08077512817508,99.40824915468536,47.620219649789156,49.60350762076315
18.358333333333338,748,98.04590761474952,95.33624704172072,44.64107961917441,48.5686401073376
18.775000000000002,763,93.04837451562494,93.1933474020544,44.685616059514786,47.342794987519184
19.873333333333335,809,102.1763181955584,96.33275663033837,45.88476360782061,52.527551846332756
19.890000000000004,810,101.1236866416568,98.32598842625484,47.13028548157402,50.904168523697926
19.906666666666666,811,102.1763181955584,98.32598842625484,47.33579329032699,51.54036259086974
19.923333333333336,812,104.0768946500615,99.24716620639605,47.07437636341372,52.453256653500276
19.973333333333336,815,104.01922899156676,100.40418317978587,48.23139333680355,51.84643914858444
20.540000000000003,837,106.04244433244644,104.23531071570709,49.15355330002544,53.430658580582815
20.55666666666667,838,108.07404868885035,103.1746092796091,48.35672898494612,54.47367555582076
20.573333333333338,839,106.1178590059185,104.12012293500234,48.075497858194126,53.64882051653888
20.623333333333335,840,103.07764064044152,101.17806086301516,47.32641279167012,52.274097456919364
20.640000000000004,841,106.07544484940895,103.23759005323592,49.63721692020633,53.30234564157391
20.656666666666666,842,101.01980003939822,101.17806086301516,47.05782435207592,50.80028192143934
20.70666666666667,843,107.01868995647442,103.23759005323592,48.41970975857294,52.88921554557699
20.723333333333336,844,111.22050170719426,106.30145812734648,49.29268687238958,55.993696621257946
20.740000000000002,845,106.1178590059185,103.31021246711283,48.492332172449856,53.50607325405488
20.75666666666667,846,104.00480758118827,104.17293314484334,48.128308068035125,51.83201773820595
20.80666666666667,847,108.04165863221463,105.17128885774862,48.85077749643373,53.296795859530654
20.823333333333338,848,101.01980003939822,98.12746812182613,44.96733268181808,51.00980103919827
20.840000000000003,849,98.04590761474952,95.25754563287887,45.038027514919996,49.38380737236376
22.273333333333333,909,102.12247548899312,101.17806086301516,47.32641279167012,51.634853243535765
22.290000000000003,910,107.00467279516349,102.48902380255166,49.12236754604632,53.85394373149024
22.338333333333335,911,104.12012293500234,101.40019723846694,48.03354098196161,52.64197223006733
22.371666666666666,913,108.16653826391968,104.38869670610896,50.25922229521153,54.70627264542504
22.72166666666667,926,100.00499987500623,97.082439194738,43.94111817239231,50.356233525780596
22.77166666666667,927,93.0,91.13725912051558,41.48849277128994,46.12783341896814
23.855000000000004,972,103.07764064044152,97.082439194738,44.88090665018525,51.45400264388029
23.97166666666667,977,102.04410811016967,99.18165152889924,45.73073946932817,51.40815250548102
23.98833333333334,978,103.00485425454472,99.24716620639605,47.58480079403809,51.21682474964852
24.005000000000003,979,104.17293314484334,98.32598842625484,47.13028548157402,52.69478243990833
24.02166666666667,980,104.0768946500615,102.1763181955584,47.35843790089542,52.453256653500276
24.038333333333338,981,99.02019995940222,97.25224933131366,46.55708190876735,49.98959727087717
24.055000000000003,982,109.22453936730518,103.39245620450264,48.82140160593362,54.89222853848069
24.071666666666665,983,101.1236866416568,99.18165152889924,47.76181100016947,51.626211958598475
24.08833333333334,984,107.22872749408155,103.4842983258813,49.35482391498387,54.45562828624651
24.105000000000004,985,111.16204388189342,109.65856099730654,52.58842870378544,56.417181109209444
24.155000000000012,986,105.11898020814318,101.24228365658294,47.3906355852379,52.649941718763564
24.421666666666667,996,105.17128885774862,102.23991392797627,47.15815651229463,52.398189649913576
24.438333333333336,997,107.07474025184464,104.23531071570709,47.914799354392194,54.605701762465024
24.538333333333338,1001,106.00471687618432,99.24716620639605,46.087030766388,52.85398781251107
24.58833333333334,1002,105.07616285342742,103.23759005323592,47.57790985293293,52.303063645592374
24.621666666666666,1004,106.04244433244644,103.39245620450264,49.050943527728535,52.442071199416844
24.688333333333336,1006,111.0180165558726,108.29589096544709,50.32175880290411,55.90903362205319
24.705000000000002,1007,110.04090148667449,108.37435120913068,51.620496714479835,55.45152523084976
24.755000000000003,1008,109.07336980216571,105.30432089900204,49.761544591006775,54.48399354634099
24.77166666666667,1009,105.04284840006956,102.23991392797627,46.58023372767329,53.25481889517335
24.788333333333338,1010,111.04053313993047,106.23088063270492,49.91036927139003,55.13883370243573
24.805000000000003,1011,105.01904589168576,101.17806086301516,47.57768772998557,53.04790005094063
24.855000000000004,1012,90.00555538409837,88.14193099768123,41.01444432588851,45.45221656420745
