timestamp,frame,left_palpebral_height_px,left_pupil_to_lower_px,right_palpebral_height_px,right_pupil_to_lower_px,left_palpebral_height_mm,left_pupil_to_lower_mm,right_palpebral_height_mm,right_pupil_to_lower_mm,pupil_diameter_px,calibration_factor
14.143333333333334,577,101.1236866416568,49.49747468305833,98.32598842625484,51.419840528729765,4.1545194612444485,2.0335316945269453,4.039580102637359,2.112509296933538,284.46891430258995,0.04108354431307926
14.193333333333333,578,104.0768946500615,51.62363799656123,100.40418317978589,51.78802950489621,4.275847713323484,2.1208820192340854,4.12495970888526,2.1276358050514594,290.67284427432895,0.04108354431307926
14.226666666666668,580,107.11675872616759,53.75872022286245,101.1236866416568,54.405882034941776,4.400736103799925,2.2085987644903993,4.1545194612444485,2.235186465474693,295.5721762335147,0.04108354431307926
14.293333333333335,582,105.07616285342742,51.62363799656123,101.31633629380802,54.120236510939236,4.3169011928371175,2.1208820192340854,4.162434191765502,2.223451134931502,292.4166547611106,0.04108354431307926
14.360000000000001,584,102.07840124139877,50.635955604688654,97.04638066409278,52.81098370604357,4.193742520809291,2.08030452592034,3.9870092804372135,2.1696623893045475,294.83530362900035,0.04108354431307926
14.393333333333334,586,106.1178590059185,52.46903848937962,102.17631819555841,55.08175741568164,4.359697762878749,2.155614067843089,4.19776529633451,2.2629538216294387,290.50126334302246,0.04108354431307926
14.976666666666668,611,93.02150289046077,46.69047011971501,89.08984229416954,48.38388161361178,3.821653036069475,1.9182099981618146,3.660126483737757,1.9877813443116001,280.49261315972944,0.04108354431307926
15.675,637,86.0,43.174066289845804,83.09632964216891,43.965895873961216,3.533184810924816,1.7737436655947014,3.4138917411082876,1.806274831402114,284.17153620099884,0.04108354431307926
15.691666666666668,638,87.02298546935747,43.41658669218482,85.09406559801923,45.221676218380054,3.5752126797868,1.7837072632910222,3.495965814776296,1.8578667388295393,287.7066778464447,0.04108354431307926
15.708333333333334,639,89.00561780022652,43.73785545725808,85.05292469985967,44.9221548904324,3.656666243008602,1.7969061228373175,3.494275600863678,1.8455613410800897,284.48687669184835,0.04108354431307926
15.725000000000001,640,88.0056816347672,43.93176527297759,88.02272433866155,49.040799340956916,3.6155853212447036,1.8048726253441714,3.6162854959253616,2.0147698528730316,282.85790634165704,0.04108354431307926
15.741666666666667,641,92.00543462209176,46.09772228646444,87.14355971613737,48.104053883222775,3.779909350340823,1.893857816287983,3.5801662971973984,1.9762850293501353,289.03821146285736,0.04108354431307926
15.758333333333335,642,94.02127418834527,46.69047011971501,91.13725912051558,47.80167361086848,3.862727184489058,1.9182099981618146,3.7442416236502885,1.9638621760314663,288.396335946984,0.04108354431307926
15.775,643,88.02272433866155,43.93176527297759,85.0235261559999,46.8187996428785,3.6162854959253616,1.8048726253441714,3.493067804484275,1.9234822298133782,283.4656705482009,0.04108354431307926
15.791666666666668,644,91.02197536858887,45.89117562233506,90.13878188659973,48.27007354458868,3.7395053585194296,1.885372147259505,3.7032206399651058,1.9831057054647039,285.0591780566333,0.04108354431307926
15.825000000000001,646,92.00543462209176,45.35416188179427,90.27181176868004,47.53945729601885,3.779909350340823,1.8633097194532648,3.7086859790205158,1.9530894004407295,285.2150981415218,0.04108354431307926
15.841666666666669,647,93.04837451562494,46.87216658103186,91.08786966440702,49.33558553417604,3.822757017672672,1.925674732781855,3.7422125297416535,2.026880714505033,285.76952436463716,0.04108354431307926
15.875000000000002,649,94.00531899844816,47.29693436154187,91.13725912051558,48.76474136094644,3.8620716887378963,1.9431256987152066,3.7442416236502885,2.003428412618292,289.025813199994,0.04108354431307926
16.108333333333334,657,98.08159868191383,48.662100242385755,96.25487000666512,50.44799302251776,4.029539705746063,1.99921155167556,3.95449121726851,2.0725823568465214,293.2377716700646,0.04108354431307926
16.125,658,97.082439194738,47.67598976424087,95.1892851112981,50.21951811795888,3.988490692678841,1.9586986381491027,3.910713213000351,2.0631957979806503,285.4551033395477,0.04108354431307926
16.14166666666667,659,101.04454463255303,50.635955604688654,97.25224933131366,51.66236541235796,4.151268027006407,2.08030452592034,3.9954670949496576,2.122473078737101,290.8422472753963,0.04108354431307926
16.191666666666666,660,100.07996802557443,49.8196748283246,95.1892851112981,49.47726750741192,4.111639801230242,2.046768818472673,3.910713213000351,2.032701512130834,292.11351585767903,0.04108354431307926
16.208333333333336,661,104.12012293500234,51.62363799656123,100.24470060806208,53.16013544000805,4.277623684483428,2.1208820192340854,4.118407599582682,2.1840067800388656,287.3025346905697,0.04108354431307926
16.225,662,105.23307464861035,51.478150704935004,104.17293314484334,54.57105459856901,4.323347685527761,2.1149048856415695,4.279793315079615,2.2419723398117775,287.9999488905835,0.04108354431307926
16.241666666666667,663,104.04326023342406,51.478150704935004,101.40019723846694,53.600373133029585,4.274465892277115,2.1149048856415695,4.165879496601534,2.202093304808404,292.9172478647232,0.04108354431307926
16.291666666666668,664,102.07840124139877,50.635955604688654,100.40418317978589,52.630789467763066,4.193742520809291,2.08030452592034,4.12495970888526,2.162259371331189,291.3223447600751,0.04108354431307926
16.308333333333334,665,105.07616285342742,52.773099207835045,100.12492197250393,53.600373133029585,4.3169011928371175,2.168105959843619,4.113486668700968,2.202093304808404,287.87349303972655,0.04108354431307926
16.325,666,101.07917688624102,50.48762224545735,99.32270636667126,52.630789467763066,4.152690842735459,2.074210465783253,4.080528808310098,2.162259371331189,291.8345403585869,0.04108354431307926
16.375,667,104.01922899156675,51.78802950489621,102.39628899525607,53.36665625650534,4.273478603687371,2.1276358050514594,4.206802476431473,2.1924913871550054,297.1298690511708,0.04108354431307926
16.39166666666667,668,103.04368005850722,51.97114584074513,100.24470060806208,52.88667128870941,4.233399595866443,2.135158873149757,4.118407599582682,2.1727719034609496,291.31397858793514,0.04108354431307926
16.408333333333335,669,102.04410811016969,50.80354318352215,98.2496819333274,51.66236541235796,4.192333637432807,2.087189617641668,4.036445161453798,2.122473078737101,292.4742200171278,0.04108354431307926
16.458333333333336,670,101.07917688624102,51.78802950489621,98.18350166906862,52.88667128870941,4.152690842735459,2.1276358050514594,4.033726241634472,2.1727719034609496,295.3827785062615,0.04108354431307926
16.475,671,102.17631819555841,51.35172830587107,98.18350166906862,51.66236541235796,4.19776529633451,2.1097110054074606,4.033726241634472,2.122473078737101,288.0541888201575,0.04108354431307926
16.491666666666667,672,99.08077512817509,49.49747468305833,97.12878049270464,51.92301994298868,4.0705894155526225,2.0335316945269453,3.990394557447379,2.1331816906966736,286.8856108289315,0.04108354431307926
16.541666666666668,673,109.07336980216573,54.91812087098393,104.23531071570709,55.31726674375732,4.481120621644156,2.256231052394111,4.282356006776337,2.2726293795455796,293.1662450513119,0.04108354431307926
16.558333333333334,674,100.0199980003999,49.8196748283246,97.25224933131366,50.96076922496363,4.1091760200435274,2.046768818472673,3.9954670949496576,2.093649020682399,292.1395336427769,0.04108354431307926
16.575,675,100.12492197250393,49.49747468305833,98.2496819333274,51.66236541235796,4.113486668700968,2.0335316945269453,4.036445161453798,2.122473078737101,287.85180238469115,0.04108354431307926
16.59166666666667,676,101.1236866416568,50.24937810560445,95.08417323613851,51.24451190127583,4.1545194612444485,2.064422552106275,3.9063948446194012,2.1053061754981828,289.6380435496569,0.04108354431307926
16.64166666666667,677,103.07764064044152,51.97114584074513,100.07996802557443,54.405882034941776,4.234794816939238,2.135158873149757,4.111639801230242,2.235186465474693,287.93949738013157,0.04108354431307926
16.658333333333335,678,101.17806086301516,49.36598018878993,98.2496819333274,51.419840528729765,4.156753346977114,2.028129434644744,4.036445161453798,2.112509296933538,289.4072129587941,0.04108354431307926
16.725,680,108.11567878897121,53.75872022286245,103.31021246711285,54.3415126767741,4.441775280465341,2.2085987644903993,4.2443496918862635,2.232541944096007,290.8602816172463,0.04108354431307926
16.741666666666667,681,101.1236866416568,50.48762224545735,97.12878049270464,51.92301994298868,4.1545194612444485,2.074210465783253,3.990394557447379,2.1331816906966736,294.1804707143467,0.04108354431307926
16.758333333333333,682,103.04368005850722,51.62363799656123,101.24228365658294,53.85164807134504,4.233399595866443,2.1208820192340854,4.159391846962565,2.212416569871453,294.02539581127314,0.04108354431307926
16.808333333333334,685,102.23991392797629,50.35871324805669,100.17983829094555,53.600373133029585,4.200378034425423,2.0689144272761886,4.115742825703176,2.202093304808404,292.2056829118198,0.04108354431307926
16.858333333333334,688,100.24470060806208,49.36598018878993,96.25487000666512,50.96076922496363,4.118407599582682,2.028129434644744,3.95449121726851,2.093649020682399,286.41858941786796,0.04108354431307926
16.925,692,102.04410811016969,51.62363799656123,100.07996802557443,54.120236510939236,4.192333637432807,2.1208820192340854,4.111639801230242,2.223451134931502,294.6656528052441,0.04108354431307926
17.008333333333333,695,105.23307464861035,52.3450093132096,101.31633629380802,53.85164807134504,4.323347685527761,2.1505185096877932,4.162434191765502,2.212416569871453,293.65072278977055,0.04108354431307926
17.025000000000002,696,102.12247548899312,50.35871324805669,99.32270636667126,51.66236541235796,4.195553247113399,2.0689144272761886,4.080528808310098,2.122473078737101,289.67395559286774,0.04108354431307926
17.075000000000003,697,93.1933474020544,45.5411901469428,94.13288479590966,49.47726750741192,3.8287130176764914,1.870993503472293,3.867312543830739,2.032701512130834,276.96633150740365,0.04108354431307926
17.09166666666667,698,90.00555538409837,45.35416188179427,90.0222194794152,48.38388161361178,3.6977472230459147,1.8633097194532648,3.698431843144301,1.9877813443116001,281.0270172077064,0.04108354431307926
18.175,743,97.082439194738,48.05205510693585,97.41663102366043,50.635955604688654,3.988490692678841,1.9741487353203255,4.002220477491445,2.08030452592034,284.93170904720193,0.04108354431307926
18.308333333333334,747,99.08077512817509,49.47726750741192,99.40824915468535,51.78802950489621,4.0705894155526225,2.032701512130834,4.0840432092321395,2.1276358050514594,287.05604651421504,0.04108354431307926
18.325000000000003,748,98.04590761474952,49.47726750741192,95.33624704172071,50.695167422546305,4.028073390206637,2.032701512130834,3.916750929981204,2.082737157263153,282.8448883630383,0.04108354431307926
18.741666666666667,763,93.04837451562494,45.70557952810576,93.1933474020544,48.507731342539614,3.822757017672672,1.8777472018979011,3.8287130176764914,1.9928695301381698,291.7337240447348,0.04108354431307926
19.84,809,102.17631819555841,49.64876634922564,96.33275663033837,50.44799302251776,4.19776529633451,2.03974729239813,3.9576910758235857,2.0725823568465214,288.4915802866754,0.04108354431307926
19.85666666666667,810,101.1236866416568,50.21951811795888,98.32598842625484,51.19570294468082,4.1545194612444485,2.0631957979806503,4.039580102637359,2.1033009305670367,292.4973345759728,0.04108354431307926
19.873333333333335,811,102.17631819555841,50.635955604688654,98.32598842625484,50.99019513592785,4.19776529633451,2.08030452592034,4.039580102637359,2.09485794139945,284.8623624705642,0.04108354431307926
19.89,812,104.0768946500615,51.62363799656123,99.24716620639605,52.172789842982326,4.275847713323484,2.1208820192340854,4.077425350788014,2.1434431234511355,292.89545411702966,0.04108354431307926
19.94,815,104.01922899156675,52.172789842982326,100.40418317978589,52.172789842982326,4.273478603687371,2.1434431234511355,4.12495970888526,2.1434431234511355,290.24441140042427,0.04108354431307926
20.506666666666668,837,106.04244433244644,52.61178575186362,104.23531071570709,55.08175741568164,4.356599460799304,2.1614786313269208,4.282356006776337,2.2629538216294387,296.0744887562912,0.04108354431307926
20.523333333333333,838,108.07404868885037,53.600373133029585,103.1746092796091,54.817880294662984,4.440064968402269,2.202093304808404,4.238778632323458,2.2521128142348608,297.2754193834455,0.04108354431307926
